"","x"
"3174","GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE"
"3175","GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS"
"3176","GO_RESPONSE_TO_PARATHYROID_HORMONE"
"3177","GO_HINDBRAIN_MORPHOGENESIS"
"3178","GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE"
"3179","GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING"
"3180","GO_NEGATIVE_REGULATION_OF_JAK_STAT_CASCADE"
"3181","GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION"
"3182","GO_MUSCLE_HYPERTROPHY"
"3183","GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN"
"3184","GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY"
"3185","GO_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS"
"3186","GO_MULTICELLULAR_ORGANISMAL_SIGNALING"
"3187","GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS"
"3188","GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"
"3189","GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS"
"3190","GO_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS"
"3191","GO_FUCOSYLATION"
"3192","GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY"
"3193","GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS_ENGULFMENT"
"3194","GO_RHYTHMIC_PROCESS"
"3195","GO_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE"
"3196","GO_MYOTUBE_DIFFERENTIATION"
"3197","GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY"
"3198","GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS"
"3199","GO_POSITIVE_REGULATION_OF_CELL_SIZE"
"3200","GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION"
"3201","GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE"
"3202","GO_REGULATION_OF_INTERLEUKIN_8_SECRETION"
"3203","GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS"
"3204","GO_PEPTIDYL_PROLINE_MODIFICATION"
"3205","GO_POSITIVE_REGULATION_OF_NEURON_MIGRATION"
"3206","GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY"
"3207","GO_PHOSPHOLIPID_TRANSPORT"
"3208","GO_ACROSOME_REACTION"
"3209","GO_SOMATIC_STEM_CELL_DIVISION"
"3210","GO_HISTONE_MRNA_CATABOLIC_PROCESS"
"3211","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS"
"3212","GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE"
"3213","GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS"
"3214","GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"
"3215","GO_CARDIOLIPIN_METABOLIC_PROCESS"
"3216","GO_REGULATION_OF_CELL_CYCLE_ARREST"
"3217","GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME"
"3218","GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS"
"3219","GO_FEMALE_GAMETE_GENERATION"
"3220","GO_PLASMA_MEMBRANE_FUSION"
"3221","GO_EXTRACELLULAR_MATRIX_DISASSEMBLY"
"3222","GO_PROTEIN_HOMOOLIGOMERIZATION"
"3223","GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH"
"3224","GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_I_PROMOTER"
"3225","GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION"
"3226","GO_NONMOTILE_PRIMARY_CILIUM_ASSEMBLY"
"3227","GO_HEART_TRABECULA_FORMATION"
"3228","GO_BODY_FLUID_SECRETION"
"3229","GO_TOR_SIGNALING"
"3230","GO_MEMBRANE_HYPERPOLARIZATION"
"3231","GO_CELLULAR_WATER_HOMEOSTASIS"
"3232","GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION"
"3233","GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"
"3234","GO_RESPONSE_TO_VITAMIN"
"3235","GO_REGULATION_OF_ATPASE_ACTIVITY"
"3236","GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE"
"3237","GO_STRIATED_MUSCLE_CELL_PROLIFERATION"
"3238","GO_MUSCLE_FIBER_DEVELOPMENT"
"3239","GO_THALAMUS_DEVELOPMENT"
"3240","GO_STEROL_CATABOLIC_PROCESS"
"3241","GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS"
"3242","GO_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION"
"3243","GO_DETERMINATION_OF_ADULT_LIFESPAN"
"3244","GO_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING"
"3245","GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"
"3246","GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS"
"3247","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"
"3248","GO_MISMATCH_REPAIR"
"3249","GO_MACROPHAGE_DIFFERENTIATION"
"3250","GO_PHARYNGEAL_SYSTEM_DEVELOPMENT"
"3251","GO_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"
"3252","GO_MYELIN_ASSEMBLY"
"3253","GO_HOMOTYPIC_CELL_CELL_ADHESION"
"3254","GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION"
"3255","GO_ERROR_PRONE_TRANSLESION_SYNTHESIS"
"3256","GO_MUSCLE_FILAMENT_SLIDING"
"3257","GO_PLASMA_LIPOPROTEIN_PARTICLE_REMODELING"
"3258","GO_MAST_CELL_MEDIATED_IMMUNITY"
"3259","GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION"
"3260","GO_NEGATIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION"
"3261","GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE"
"3262","GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS"
"3263","GO_UROGENITAL_SYSTEM_DEVELOPMENT"
"3264","GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION"
"3265","GO_CELLULAR_RESPONSE_TO_ALCOHOL"
"3266","GO_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY"
"3267","GO_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION"
"3268","GO_CELL_JUNCTION_ASSEMBLY"
"3269","GO_LATERAL_VENTRICLE_DEVELOPMENT"
"3270","GO_MACROMOLECULE_CATABOLIC_PROCESS"
"3271","GO_INTERACTION_WITH_SYMBIONT"
"3272","GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS"
"3273","GO_SMOOTHENED_SIGNALING_PATHWAY"
"3274","GO_CELL_MIGRATION_IN_HINDBRAIN"
"3275","GO_EYE_DEVELOPMENT"
"3276","GO_TRIPARTITE_REGIONAL_SUBDIVISION"
"3277","GO_ORGANIC_CATION_TRANSPORT"
"3278","GO_SLEEP"
"3279","GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION"
"3280","GO_URATE_METABOLIC_PROCESS"
"3281","GO_PROTEIN_DEPHOSPHORYLATION"
"3282","GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"
"3283","GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION"
"3284","GO_REGULATION_OF_NEURON_DEATH"
"3285","GO_TETRAHYDROFOLATE_INTERCONVERSION"
"3286","GO_RESPONSE_TO_GAMMA_RADIATION"
"3287","GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY"
"3288","GO_REGULATION_OF_CELL_DEATH"
"3289","GO_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY"
"3290","GO_NEGATIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY"
"3291","GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_IMPORT_INTO_NUCLEUS"
"3292","GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT"
"3293","GO_MULTI_ORGANISM_METABOLIC_PROCESS"
"3294","GO_NEUROBLAST_DIVISION"
"3295","GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION"
"3296","GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS"
"3297","GO_REGULATION_OF_BMP_SIGNALING_PATHWAY"
"3298","GO_HEART_PROCESS"
"3299","GO_MUSCLE_SYSTEM_PROCESS"
"3300","GO_ESTABLISHMENT_OR_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY"
"3301","GO_MESENCHYME_DEVELOPMENT"
"3302","GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER"
"3303","GO_GLIAL_CELL_FATE_COMMITMENT"
"3304","GO_POSITIVE_REGULATION_OF_PROTEOLYSIS"
"3305","GO_REGULATION_OF_CILIUM_ASSEMBLY"
"3306","GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY"
"3307","GO_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS"
"3308","GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION"
"3309","GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION"
"3310","GO_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING"
"3311","GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION"
"3312","GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS"
"3313","GO_T_CELL_LINEAGE_COMMITMENT"
"3314","GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS"
"3315","GO_RESPONSE_TO_LITHIUM_ION"
"3316","GO_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM"
"3317","GO_REGULATION_OF_FATTY_ACID_OXIDATION"
"3318","GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM"
"3319","GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS"
"3320","GO_ENDODERM_FORMATION"
"3321","GO_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS"
"3322","GO_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC"
"3323","GO_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER"
"3324","GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"
"3325","GO_REGULATION_OF_MAP_KINASE_ACTIVITY"
"3326","GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION"
"3327","GO_FEMALE_MEIOTIC_DIVISION"
"3328","GO_HISTONE_H4_K5_ACETYLATION"
"3329","GO_REGULATION_OF_GLUTAMATE_SECRETION"
"3330","GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS"
"3331","GO_VACUOLE_FUSION"
"3332","GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE"
"3333","GO_POSITIVE_REGULATION_OF_BONE_REMODELING"
"3334","GO_HISTONE_H3_K4_TRIMETHYLATION"
"3335","GO_PRE_MIRNA_PROCESSING"
"3336","GO_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS"
"3337","GO_LYTIC_VACUOLE_ORGANIZATION"
"3338","GO_REGULATION_OF_CHEMOTAXIS"
"3339","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS"
"3340","GO_MEIOTIC_CELL_CYCLE_PROCESS"
"3341","GO_REGULATION_OF_PLATELET_ACTIVATION"
"3342","GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION"
"3343","GO_DEVELOPMENTAL_CELL_GROWTH"
"3344","GO_REGULATION_OF_BONE_RESORPTION"
"3345","GO_SPINDLE_ASSEMBLY"
"3346","GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"
"3347","GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"
"3348","GO_CONVERGENT_EXTENSION"
"3349","GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS"
"3350","GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY"
"3351","GO_REGULATION_OF_MULTI_ORGANISM_PROCESS"
"3352","GO_REGULATION_OF_TRANSLATIONAL_FIDELITY"
"3353","GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST"
"3354","GO_CONNECTIVE_TISSUE_DEVELOPMENT"
"3355","GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY"
"3356","GO_PROTEIN_LOCALIZATION"
"3357","GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS"
"3358","GO_NUCLEAR_ENVELOPE_ORGANIZATION"
"3359","GO_ASYMMETRIC_PROTEIN_LOCALIZATION"
"3360","GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION"
"3361","GO_BIOMINERAL_TISSUE_DEVELOPMENT"
"3362","GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS"
"3363","GO_SCHWANN_CELL_DEVELOPMENT"
"3364","GO_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION"
"3365","GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION"
"3366","GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION"
"3367","GO_RNA_POLYADENYLATION"
"3368","GO_NEUROTRANSMITTER_METABOLIC_PROCESS"
"3369","GO_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS"
"3370","GO_ORGANELLE_INHERITANCE"
"3371","GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT"
"3372","GO_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS"
"3373","GO_EXPLORATION_BEHAVIOR"
"3374","GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT"
"3375","GO_MRNA_METABOLIC_PROCESS"
"3376","GO_RESPONSE_TO_THYROID_HORMONE"
"3377","GO_PROTEIN_TRANSMEMBRANE_TRANSPORT"
"3378","GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR"
"3379","GO_RESPONSE_TO_RETINOIC_ACID"
"3380","GO_REGULATION_OF_SERINE_TYPE_ENDOPEPTIDASE_ACTIVITY"
"3381","GO_MAMMARY_GLAND_LOBULE_DEVELOPMENT"
"3382","GO_PARAXIAL_MESODERM_DEVELOPMENT"
"3383","GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH"
"3384","GO_DIACYLGLYCEROL_METABOLIC_PROCESS"
"3385","GO_COCHLEA_MORPHOGENESIS"
"3386","GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY"
"3387","GO_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"
"3388","GO_REGULATION_OF_TRANSLATIONAL_INITIATION"
"3389","GO_MOTILE_CILIUM_ASSEMBLY"
"3390","GO_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION"
"3391","GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION"
"3392","GO_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"
"3393","GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION"
"3394","GO_CELL_RECOGNITION"
"3395","GO_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL"
"3396","GO_PROTEIN_K63_LINKED_UBIQUITINATION"
"3397","GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ASSEMBLY"
"3398","GO_POSITIVE_REGULATION_OF_DENDRITE_EXTENSION"
"3399","GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION"
"3400","GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION"
"3401","GO_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"
"3402","GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY"
"3403","GO_MESENCHYMAL_CELL_PROLIFERATION"
"3404","GO_LIPID_CATABOLIC_PROCESS"
"3405","GO_REVERSE_CHOLESTEROL_TRANSPORT"
"3406","GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"
"3407","GO_REGULATION_OF_CHOLESTEROL_STORAGE"
"3408","GO_PROTEIN_LOCALIZATION_TO_SYNAPSE"
"3409","GO_PROSTATE_GLAND_GROWTH"
"3410","GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_APOPTOTIC_PROCESS"
"3411","GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"
"3412","GO_RESPIRATORY_SYSTEM_DEVELOPMENT"
"3413","GO_ION_HOMEOSTASIS"
"3414","GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION"
"3415","GO_NEGATIVE_REGULATION_OF_STAT_CASCADE"
"3416","GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC"
"3417","GO_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS"
"3418","GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION"
"3419","GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS"
"3420","GO_REGULATION_OF_GLUCOSE_TRANSPORT"
"3421","GO_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"
"3422","GO_CATECHOLAMINE_TRANSPORT"
"3423","GO_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS"
"3424","GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY"
"3425","GO_ADHERENS_JUNCTION_ORGANIZATION"
"3426","GO_EPITHELIAL_CELL_MORPHOGENESIS"
"3427","GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION"
"3428","GO_OSTEOBLAST_DEVELOPMENT"
"3429","GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II"
"3430","GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"3431","GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR"
"3432","GO_POSITIVE_REGULATION_OF_DNA_RECOMBINATION"
"3433","GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN"
"3434","GO_HISTONE_H4_K16_ACETYLATION"
"3435","GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION"
"3436","GO_MOVEMENT_IN_HOST_ENVIRONMENT"
"3437","GO_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"
"3438","GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_HYPERTROPHY"
"3439","GO_CHRONIC_INFLAMMATORY_RESPONSE"
"3440","GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY"
"3441","GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE"
"3442","GO_MEMBRANE_ORGANIZATION"
"3443","GO_CAMP_METABOLIC_PROCESS"
"3444","GO_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT"
"3445","GO_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL"
"3446","GO_REGULATION_OF_CILIUM_MOVEMENT"
"3447","GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS"
"3448","GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION"
"3449","GO_RESPONSE_TO_DEXAMETHASONE"
"3450","GO_STEROL_TRANSPORT"
"3451","GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS"
"3452","GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION"
"3453","GO_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT"
"3454","GO_REGULATION_OF_CHROMOSOME_ORGANIZATION"
"3455","GO_EMBRYONIC_EYE_MORPHOGENESIS"
"3456","GO_BLASTOCYST_GROWTH"
"3457","GO_ESTROGEN_BIOSYNTHETIC_PROCESS"
"3458","GO_REGULATION_OF_CELL_MATRIX_ADHESION"
"3459","GO_VISUAL_BEHAVIOR"
"3460","GO_LIPOSACCHARIDE_METABOLIC_PROCESS"
"3461","GO_REGULATION_OF_CELL_ADHESION"
"3462","GO_INTRACELLULAR_LIPID_TRANSPORT"
"3463","GO_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION"
"3464","GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS"
"3465","GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE"
"3466","GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER"
"3467","GO_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"
"3468","GO_ENDOCRINE_SYSTEM_DEVELOPMENT"
"3469","GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION"
"3470","GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS"
"3471","GO_RESPONSE_TO_DSRNA"
"3472","GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR"
"3473","GO_GLYCEROLIPID_CATABOLIC_PROCESS"
"3474","GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION"
"3475","GO_AMINE_CATABOLIC_PROCESS"
"3476","GO_REGULATION_OF_STEROID_METABOLIC_PROCESS"
"3477","GO_MATURE_B_CELL_DIFFERENTIATION"
"3478","GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT"
"3479","GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS"
"3480","GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"
"3481","GO_STEROL_BIOSYNTHETIC_PROCESS"
"3482","GO__DE_NOVO_PROTEIN_FOLDING"
"3483","GO_REGULATION_OF_PHAGOCYTOSIS"
"3484","GO_DNA_INTEGRITY_CHECKPOINT"
"3485","GO_MEMBRANE_PROTEIN_PROTEOLYSIS"
"3486","GO_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION"
"3487","GO_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS"
"3488","GO_TUBE_MORPHOGENESIS"
"3489","GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION"
"3490","GO_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS"
"3491","GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT"
"3492","GO_SENSORY_ORGAN_DEVELOPMENT"
"3493","GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE"
"3494","GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY"
"3495","GO_BONE_MORPHOGENESIS"
"3496","GO_CELL_PROJECTION_ORGANIZATION"
"3497","GO_REGULATION_OF_MEMBRANE_INVAGINATION"
"3498","GO_ISOPRENOID_BIOSYNTHETIC_PROCESS"
"3499","GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS"
"3500","GO_MUSCULOSKELETAL_MOVEMENT"
"3501","GO_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION"
"3502","GO_NEGATIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS"
"3503","GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI"
"3504","GO_MITOCHONDRIAL_GENOME_MAINTENANCE"
"3505","GO_COENZYME_CATABOLIC_PROCESS"
"3506","GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"
"3507","GO_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION"
"3508","GO_GLUCAN_BIOSYNTHETIC_PROCESS"
"3509","GO_LINOLEIC_ACID_METABOLIC_PROCESS"
"3510","GO_NEGATIVE_REGULATION_OF_COFACTOR_METABOLIC_PROCESS"
"3511","GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME"
"3512","GO_VIRAL_LATENCY"
"3513","GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN"
"3514","GO_REGULATION_OF_SPINDLE_ASSEMBLY"
"3515","GO_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT"
"3516","GO_REGULATION_OF_INFLAMMATORY_RESPONSE"
"3517","GO_OLIGODENDROCYTE_DEVELOPMENT"
"3518","GO_RESPONSE_TO_INTERFERON_GAMMA"
"3519","GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"
"3520","GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION"
"3521","GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_METABOLIC_PROCESS"
"3522","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION"
"3523","GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION"
"3524","GO_MICROTUBULE_BASED_MOVEMENT"
"3525","GO_SENSORY_ORGAN_MORPHOGENESIS"
"3526","GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION"
"3527","GO_RESPONSE_TO_HYDROPEROXIDE"
"3528","GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION"
"3529","GO_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT"
"3530","GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT"
"3531","GO_CHROMATIN_SILENCING"
"3532","GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS"
"3533","GO_ENTRY_INTO_HOST"
"3534","GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS"
"3535","GO_LOCOMOTORY_BEHAVIOR"
"3536","GO_RESPONSE_TO_EPINEPHRINE"
"3537","GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION"
"3538","GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS"
"3539","GO_NUCLEUS_ORGANIZATION"
"3540","GO_TRABECULA_FORMATION"
"3541","GO_SUBSTRATE_DEPENDENT_CELL_MIGRATION"
