"","x"
"2249","LIANG-HEMATOPOIESIS-STEM-CELL-NUMBER-LARGE-VS-TINY-DN"
"2250","LIANG-HEMATOPOIESIS-STEM-CELL-NUMBER-SMALL-VS-HUGE-UP"
"2251","LIANG-HEMATOPOIESIS-STEM-CELL-NUMBER-SMALL-VS-HUGE-DN"
"2252","SPIELMAN-LYMPHOBLAST-EUROPEAN-VS-ASIAN-2FC-UP"
"2253","SPIELMAN-LYMPHOBLAST-EUROPEAN-VS-ASIAN-2FC-DN"
"2254","SPIELMAN-LYMPHOBLAST-EUROPEAN-VS-ASIAN-UP"
"2255","SPIELMAN-LYMPHOBLAST-EUROPEAN-VS-ASIAN-DN"
"2256","HUI-MAPK14-TARGETS-UP"
"2257","DIERICK-SEROTONIN-FUNCTION-GENES"
"2258","THEODOROU-MAMMARY-TUMORIGENESIS"
"2259","BALLIF-DEVELOPMENTAL-DISABILITY-P16-P12-DELETION"
"2260","SCHLESINGER-METHYLATED-IN-COLON-CANCER"
"2261","JIANG-CORE-DUPLICON-GENES"
"2262","PUJANA-BREAST-CANCER-LIT-INT-NETWORK"
"2263","PUJANA-XPRSS-INT-NETWORK"
"2264","PUJANA-BRCA1-PCC-NETWORK"
"2265","PUJANA-BRCA2-PCC-NETWORK"
"2266","PUJANA-ATM-PCC-NETWORK"
"2267","PUJANA-CHEK2-PCC-NETWORK"
"2268","PUJANA-BRCA-CENTERED-NETWORK"
"2269","SCHLESINGER-H3K27ME3-IN-NORMAL-AND-METHYLATED-IN-CANCER"
"2270","SCHLESINGER-METHYLATED-DE-NOVO-IN-CANCER"
"2271","GOERING-BLOOD-HDL-CHOLESTEROL-QTL-CIS"
"2272","GOERING-BLOOD-HDL-CHOLESTEROL-QTL-TRANS"
"2273","KHETCHOUMIAN-TRIM24-TARGETS-UP"
"2274","KHETCHOUMIAN-TRIM24-TARGETS-DN"
"2275","OHM-METHYLATED-IN-ADULT-CANCERS"
"2276","OHM-EMBRYONIC-CARCINOMA-UP"
"2277","OHM-EMBRYONIC-CARCINOMA-DN"
"2278","ALCALA-APOPTOSIS"
"2279","OKAWA-NEUROBLASTOMA-1P36-31-DELETION"
"2280","COWLING-MYCN-TARGETS"
"2281","GROSS-HYPOXIA-VIA-HIF1A-ONLY"
"2282","FALVELLA-SMOKERS-WITH-LUNG-CANCER"
"2283","OZEN-MIR125B1-TARGETS"
"2284","GALIE-TUMOR-ANGIOGENESIS"
"2285","GALIE-TUMOR-STEMNESS-GENES"
"2286","KAUFFMANN-MELANOMA-RELAPSE-UP"
"2287","KAUFFMANN-MELANOMA-RELAPSE-DN"
"2288","WILLIAMS-ESR1-TARGETS-UP"
"2289","WILLIAMS-ESR1-TARGETS-DN"
"2290","WILLIAMS-ESR2-TARGETS-UP"
"2291","WILLIAMS-ESR2-TARGETS-DN"
"2292","GROSS-ELK3-TARGETS-UP"
"2293","GROSS-ELK3-TARGETS-DN"
"2294","GROSS-HYPOXIA-VIA-ELK3-UP"
"2295","GROSS-HYPOXIA-VIA-ELK3-DN"
"2296","GROSS-HIF1A-TARGETS-UP"
"2297","GROSS-HIF1A-TARGETS-DN"
"2298","GROSS-HYPOXIA-VIA-HIF1A-UP"
"2299","GROSS-HYPOXIA-VIA-HIF1A-DN"
"2300","GROSS-HYPOXIA-VIA-ELK3-ONLY-UP"
"2301","GROSS-HYPOXIA-VIA-ELK3-ONLY-DN"
"2302","GROSS-HYPOXIA-VIA-ELK3-AND-HIF1A-UP"
"2303","GROSS-HYPOXIA-VIA-ELK3-AND-HIF1A-DN"
"2304","NUYTTEN-NIPP1-TARGETS-UP"
"2305","NUYTTEN-NIPP1-TARGETS-DN"
"2306","NUYTTEN-EZH2-TARGETS-UP"
"2307","NUYTTEN-EZH2-TARGETS-DN"
"2308","INGRAM-SHH-TARGETS-UP"
"2309","INGRAM-SHH-TARGETS-DN"
"2310","MANTOVANI-NFKB-TARGETS-UP"
"2311","MANTOVANI-NFKB-TARGETS-DN"
"2312","MANTOVANI-VIRAL-GPCR-SIGNALING-UP"
"2313","MANTOVANI-VIRAL-GPCR-SIGNALING-DN"
"2314","BUYTAERT-PHOTODYNAMIC-THERAPY-STRESS-UP"
"2315","BUYTAERT-PHOTODYNAMIC-THERAPY-STRESS-DN"
"2316","FERREIRA-EWINGS-SARCOMA-UNSTABLE-VS-STABLE-UP"
"2317","FERREIRA-EWINGS-SARCOMA-UNSTABLE-VS-STABLE-DN"
"2318","NAKAYAMA-FRA2-TARGETS"
"2319","LOPEZ-MBD-TARGETS"
"2320","LOPEZ-MBD-TARGETS-IMPRINTED-AND-X-LINKED"
"2321","ROPERO-HDAC2-TARGETS"
"2322","GOUYER-TUMOR-INVASIVENESS"
"2323","LIU-LIVER-CANCER"
"2324","LIU-BREAST-CANCER"
"2325","LIU-NASOPHARYNGEAL-CARCINOMA"
"2326","LIU-COMMON-CANCER-GENES"
"2327","LOCKWOOD-AMPLIFIED-IN-LUNG-CANCER"
"2328","FREDERICK-PRKCI-TARGETS"
"2329","RAHMAN-TP53-TARGETS-PHOSPHORYLATED"
"2330","WEI-MIR34A-TARGETS"
"2331","WEI-MYCN-TARGETS-WITH-E-BOX"
"2332","LIAO-HAVE-SOX4-BINDING-SITES"
"2333","LIAO-METASTASIS"
"2334","HASEGAWA-TUMORIGENESIS-BY-RET-C634R"
"2335","TONG-INTERACT-WITH-PTTG1"
"2336","SCIAN-CELL-CYCLE-TARGETS-OF-TP53-AND-TP73-UP"
"2337","SCIAN-CELL-CYCLE-TARGETS-OF-TP53-AND-TP73-DN"
"2338","SCIAN-INVERSED-TARGETS-OF-TP53-AND-TP73-UP"
"2339","SCIAN-INVERSED-TARGETS-OF-TP53-AND-TP73-DN"
"2340","GUENTHER-GROWTH-SPHERICAL-VS-ADHERENT-UP"
"2341","GUENTHER-GROWTH-SPHERICAL-VS-ADHERENT-DN"
"2342","SCHWAB-TARGETS-OF-BMYB-POLYMORPHIC-VARIANTS-UP"
"2343","SCHWAB-TARGETS-OF-BMYB-POLYMORPHIC-VARIANTS-DN"
"2344","GOUYER-TATI-TARGETS-UP"
"2345","GOUYER-TATI-TARGETS-DN"
"2346","CAFFAREL-RESPONSE-TO-THC-UP"
"2347","CAFFAREL-RESPONSE-TO-THC-DN"
"2348","CAFFAREL-RESPONSE-TO-THC-8HR-5-UP"
"2349","CAFFAREL-RESPONSE-TO-THC-8HR-5-DN"
"2350","CAFFAREL-RESPONSE-TO-THC-8HR-3-UP"
"2351","CAFFAREL-RESPONSE-TO-THC-8HR-3-DN"
"2352","CAFFAREL-RESPONSE-TO-THC-24HR-3-UP"
"2353","CAFFAREL-RESPONSE-TO-THC-24HR-3-DN"
"2354","CAFFAREL-RESPONSE-TO-THC-24HR-5-UP"
"2355","CAFFAREL-RESPONSE-TO-THC-24HR-5-DN"
"2356","RANKIN-ANGIOGENIC-TARGETS-OF-VHL-HIF2A-UP"
"2357","RANKIN-ANGIOGENIC-TARGETS-OF-VHL-HIF2A-DN"
"2358","BERTUCCI-INVASIVE-CARCINOMA-DUCTAL-VS-LOBULAR-UP"
"2359","BERTUCCI-INVASIVE-CARCINOMA-DUCTAL-VS-LOBULAR-DN"
"2360","SUH-COEXPRESSED-WITH-ID1-AND-ID2-UP"
"2361","WOTTON-RUNX-TARGETS-UP"
"2362","WOTTON-RUNX-TARGETS-DN"
"2363","FUJIWARA-PARK2-HEPATOCYTE-PROLIFERATION-UP"
"2364","FUJIWARA-PARK2-HEPATOCYTE-PROLIFERATION-DN"
"2365","FUJIWARA-PARK2-IN-LIVER-CANCER-UP"
"2366","FUJIWARA-PARK2-IN-LIVER-CANCER-DN"
"2367","GARCIA-TARGETS-OF-FLI1-AND-DAX1-UP"
"2368","GARCIA-TARGETS-OF-FLI1-AND-DAX1-DN"
"2369","RICKMAN-TUMOR-DIFFERENTIATED-WELL-VS-POORLY-UP"
"2370","RICKMAN-TUMOR-DIFFERENTIATED-WELL-VS-POORLY-DN"
"2371","RICKMAN-TUMOR-DIFFERENTIATED-WELL-VS-MODERATELY-UP"
"2372","RICKMAN-TUMOR-DIFFERENTIATED-WELL-VS-MODERATELY-DN"
"2373","RICKMAN-TUMOR-DIFFERENTIATED-MODERATELY-VS-POORLY-UP"
"2374","RICKMAN-TUMOR-DIFFERENTIATED-MODERATELY-VS-POORLY-DN"
"2375","RICKMAN-METASTASIS-UP"
"2376","RICKMAN-METASTASIS-DN"
"2377","FRIDMAN-SENESCENCE-UP"
"2378","FRIDMAN-SENESCENCE-DN"
"2379","FRIDMAN-IMMORTALIZATION-DN"
"2380","SCHAEFFER-PROSTATE-DEVELOPMENT-6HR-UP"
"2381","SCHAEFFER-PROSTATE-DEVELOPMENT-6HR-DN"
"2382","SCHAEFFER-PROSTATE-DEVELOPMENT-12HR-UP"
"2383","SCHAEFFER-PROSTATE-DEVELOPMENT-12HR-DN"
"2384","SCHAEFFER-PROSTATE-DEVELOPMENT-48HR-UP"
"2385","SCHAEFFER-PROSTATE-DEVELOPMENT-48HR-DN"
"2386","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX1-UP"
"2387","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX1-DN"
"2388","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX2-UP"
"2389","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX2-DN"
"2390","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX4-UP"
"2391","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX4-DN"
"2392","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX5-UP"
"2393","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX5-DN"
"2394","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX6-UP"
"2395","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX6-DN"
"2396","SCHAEFFER-SOX9-TARGETS-IN-PROSTATE-DEVELOPMENT-UP"
"2397","SCHAEFFER-SOX9-TARGETS-IN-PROSTATE-DEVELOPMENT-DN"
"2398","KOYAMA-SEMA3B-TARGETS-UP"
"2399","KOYAMA-SEMA3B-TARGETS-DN"
"2400","COURTOIS-SENESCENCE-TRIGGERS"
"2401","RICKMAN-HEAD-AND-NECK-CANCER-A"
"2402","SCHAEFFER-PROSTATE-DEVELOPMENT-AND-CANCER-BOX3"
"2403","RICKMAN-HEAD-AND-NECK-CANCER-B"
"2404","RICKMAN-HEAD-AND-NECK-CANCER-C"
"2405","RICKMAN-HEAD-AND-NECK-CANCER-D"
"2406","RICKMAN-HEAD-AND-NECK-CANCER-E"
"2407","RICKMAN-HEAD-AND-NECK-CANCER-F"
"2408","WU-CELL-MIGRATION"
"2409","TAGHAVI-NEOPLASTIC-TRANSFORMATION"
"2410","COLIN-PILOCYTIC-ASTROCYTOMA-VS-GLIOBLASTOMA-UP"
"2411","COLIN-PILOCYTIC-ASTROCYTOMA-VS-GLIOBLASTOMA-DN"
"2412","BALDWIN-PRKCI-TARGETS-UP"
"2413","GOTZMANN-EPITHELIAL-TO-MESENCHYMAL-TRANSITION-UP"
"2414","GOTZMANN-EPITHELIAL-TO-MESENCHYMAL-TRANSITION-DN"
"2415","HE-PTEN-TARGETS-UP"
"2416","HE-PTEN-TARGETS-DN"
"2417","AMIT-DELAYED-EARLY-GENES"
"2418","DEN-INTERACT-WITH-LCA5"
"2419","PASQUALUCCI-LYMPHOMA-BY-GC-STAGE-UP"
"2420","PASQUALUCCI-LYMPHOMA-BY-GC-STAGE-DN"
"2421","BENPORATH-ES-1"
"2422","BENPORATH-ES-2"
"2423","BENPORATH-NANOG-TARGETS"
"2424","BENPORATH-OCT4-TARGETS"
"2425","BENPORATH-SOX2-TARGETS"
"2426","BENPORATH-NOS-TARGETS"
"2427","BENPORATH-SUZ12-TARGETS"
"2428","BENPORATH-EED-TARGETS"
"2429","BENPORATH-ES-WITH-H3K27ME3"
"2430","BENPORATH-PRC2-TARGETS"
"2431","BENPORATH-MYC-TARGETS-WITH-EBOX"
"2432","BENPORATH-MYC-MAX-TARGETS"
"2433","BENPORATH-CYCLING-GENES"
"2434","BENPORATH-PROLIFERATION"
"2435","PETRETTO-CARDIAC-HYPERTROPHY"
"2436","STARK-PREFRONTAL-CORTEX-22Q11-DELETION-UP"
"2437","STARK-PREFRONTAL-CORTEX-22Q11-DELETION-DN"
"2438","STARK-HYPPOCAMPUS-22Q11-DELETION-UP"
"2439","STARK-HYPPOCAMPUS-22Q11-DELETION-DN"
"2440","STARK-BRAIN-22Q11-DELETION"
"2441","BENPORATH-ES-CORE-NINE"
"2442","BENPORATH-ES-CORE-NINE-CORRELATED"
"2443","PETRETTO-BLOOD-PRESSURE-UP"
"2444","PETRETTO-BLOOD-PRESSURE-DN"
"2445","PETRETTO-HEART-MASS-QTL-CIS-UP"
"2446","PETRETTO-HEART-MASS-QTL-CIS-DN"
"2447","PETRETTO-LEFT-VENTRICLE-MASS-QTL-CIS-UP"
"2448","PETRETTO-LEFT-VENTRICLE-MASS-QTL-CIS-DN"
"2449","AMIT-EGF-RESPONSE-20-HELA"
"2450","AMIT-EGF-RESPONSE-40-HELA"
"2451","AMIT-EGF-RESPONSE-60-HELA"
"2452","AMIT-EGF-RESPONSE-120-HELA"
"2453","AMIT-EGF-RESPONSE-240-HELA"
"2454","AMIT-EGF-RESPONSE-480-HELA"
"2455","AMIT-EGF-RESPONSE-20-MCF10A"
"2456","AMIT-EGF-RESPONSE-40-MCF10A"
"2457","AMIT-EGF-RESPONSE-60-MCF10A"
"2458","AMIT-EGF-RESPONSE-120-MCF10A"
"2459","AMIT-EGF-RESPONSE-240-MCF10A"
"2460","AMIT-EGF-RESPONSE-480-MCF10A"
"2461","AMIT-SERUM-RESPONSE-20-MCF10A"
"2462","AMIT-SERUM-RESPONSE-40-MCF10A"
"2463","AMIT-SERUM-RESPONSE-60-MCF10A"
"2464","AMIT-SERUM-RESPONSE-120-MCF10A"
"2465","AMIT-SERUM-RESPONSE-240-MCF10A"
"2466","AMIT-SERUM-RESPONSE-480-MCF10A"
"2467","GEORGES-CELL-CYCLE-MIR192-TARGETS"
"2468","GEORGES-TARGETS-OF-MIR192-AND-MIR215"
"2469","SHEN-SMARCA2-TARGETS-UP"
"2470","SHEN-SMARCA2-TARGETS-DN"
"2471","LIN-SILENCED-BY-TUMOR-MICROENVIRONMENT"
"2472","SAKAI-TUMOR-INFILTRATING-MONOCYTES-DN"
"2473","SAKAI-TUMOR-INFILTRATING-MONOCYTES-UP"
"2474","SAKAI-CHRONIC-HEPATITIS-VS-LIVER-CANCER-DN"
"2475","JEON-SMAD6-TARGETS-UP"
"2476","JEON-SMAD6-TARGETS-DN"
"2477","WANG-PROSTATE-CANCER-ANDROGEN-INDEPENDENT"
"2478","SUNG-METASTASIS-STROMA-UP"
"2479","SUNG-METASTASIS-STROMA-DN"
"2480","SHIN-B-CELL-LYMPHOMA-CLUSTER-1"
"2481","SHIN-B-CELL-LYMPHOMA-CLUSTER-2"
"2482","SHIN-B-CELL-LYMPHOMA-CLUSTER-3"
"2483","SHIN-B-CELL-LYMPHOMA-CLUSTER-5"
"2484","SHIN-B-CELL-LYMPHOMA-CLUSTER-6"
"2485","SHIN-B-CELL-LYMPHOMA-CLUSTER-7"
"2486","SHIN-B-CELL-LYMPHOMA-CLUSTER-8"
"2487","SHIN-B-CELL-LYMPHOMA-CLUSTER-9"
"2488","ZHANG-RESPONSE-TO-IKK-INHIBITOR-AND-TNF-UP"
"2489","ZHANG-RESPONSE-TO-IKK-INHIBITOR-AND-TNF-DN"
"2490","MORI-PRE-BI-LYMPHOCYTE-UP"
"2491","MORI-PRE-BI-LYMPHOCYTE-DN"
"2492","MORI-LARGE-PRE-BII-LYMPHOCYTE-UP"
"2493","MORI-LARGE-PRE-BII-LYMPHOCYTE-DN"
"2494","MORI-SMALL-PRE-BII-LYMPHOCYTE-UP"
"2495","MORI-SMALL-PRE-BII-LYMPHOCYTE-DN"
"2496","MORI-IMMATURE-B-LYMPHOCYTE-UP"
"2497","MORI-IMMATURE-B-LYMPHOCYTE-DN"
"2498","MORI-MATURE-B-LYMPHOCYTE-UP"
"2499","MORI-MATURE-B-LYMPHOCYTE-DN"
"2500","MORI-PLASMA-CELL-UP"
"2501","MORI-PLASMA-CELL-DN"
"2502","MORI-EMU-MYC-LYMPHOMA-BY-ONSET-TIME-UP"
"2503","MORI-EMU-MYC-LYMPHOMA-BY-ONSET-TIME-DN"
"2504","COLLIS-PRKDC-SUBSTRATES"
"2505","COLLIS-PRKDC-REGULATORS"
"2506","TOMIDA-LUNG-CANCER-POOR-SURVIVAL"
"2507","LEE-TARGETS-OF-PTCH1-AND-SUFU-UP"
"2508","LEE-TARGETS-OF-PTCH1-AND-SUFU-DN"
"2509","KAUFFMANN-DNA-REPAIR-GENES"
"2510","KAUFFMANN-DNA-REPLICATION-GENES"
"2511","NIKOLSKY-BREAST-CANCER-1Q21-AMPLICON"
"2512","NIKOLSKY-BREAST-CANCER-1Q32-AMPLICON"
"2513","NIKOLSKY-BREAST-CANCER-5P15-AMPLICON"
"2514","NIKOLSKY-BREAST-CANCER-6P24-P22-AMPLICON"
"2515","NIKOLSKY-BREAST-CANCER-7P22-AMPLICON"
"2516","NIKOLSKY-BREAST-CANCER-7P15-AMPLICON"
"2517","NIKOLSKY-BREAST-CANCER-7Q21-Q22-AMPLICON"
"2518","NIKOLSKY-BREAST-CANCER-8P12-P11-AMPLICON"
"2519","NIKOLSKY-BREAST-CANCER-8Q12-Q22-AMPLICON"
"2520","NIKOLSKY-BREAST-CANCER-8Q23-Q24-AMPLICON"
"2521","NIKOLSKY-BREAST-CANCER-10Q22-AMPLICON"
"2522","NIKOLSKY-BREAST-CANCER-11Q12-Q14-AMPLICON"
"2523","NIKOLSKY-BREAST-CANCER-12Q13-Q21-AMPLICON"
"2524","NIKOLSKY-BREAST-CANCER-12Q24-AMPLICON"
"2525","NIKOLSKY-BREAST-CANCER-14Q22-AMPLICON"
"2526","NIKOLSKY-BREAST-CANCER-15Q26-AMPLICON"
"2527","NIKOLSKY-BREAST-CANCER-16P13-AMPLICON"
"2528","NIKOLSKY-BREAST-CANCER-16Q24-AMPLICON"
"2529","NIKOLSKY-BREAST-CANCER-17P11-AMPLICON"
"2530","NIKOLSKY-BREAST-CANCER-17Q11-Q21-AMPLICON"
"2531","NIKOLSKY-BREAST-CANCER-17Q21-Q25-AMPLICON"
"2532","NIKOLSKY-BREAST-CANCER-19P13-AMPLICON"
"2533","NIKOLSKY-BREAST-CANCER-19Q13.1-AMPLICON"
"2534","NIKOLSKY-BREAST-CANCER-19Q13.4-AMPLICON"
"2535","NIKOLSKY-BREAST-CANCER-20P13-AMPLICON"
"2536","NIKOLSKY-BREAST-CANCER-20Q11-AMPLICON"
"2537","NIKOLSKY-BREAST-CANCER-20Q12-Q13-AMPLICON"
"2538","NIKOLSKY-BREAST-CANCER-21Q22-AMPLICON"
"2539","NIKOLSKY-BREAST-CANCER-22Q13-AMPLICON"
"2540","NIKOLSKY-MUTATED-AND-AMPLIFIED-IN-BREAST-CANCER"
"2541","WHITEHURST-PACLITAXEL-SENSITIVITY"
"2542","STEGMEIER-PRE-MITOTIC-CELL-CYCLE-REGULATORS"
"2543","TESAR-ALK-TARGETS-HUMAN-ES-4D-DN"
"2544","TESAR-ALK-TARGETS-HUMAN-ES-5D-UP"
"2545","TESAR-ALK-TARGETS-HUMAN-ES-5D-DN"
"2546","JI-METASTASIS-REPRESSED-BY-STK11"
"2547","GOTTWEIN-TARGETS-OF-KSHV-MIR-K12-11"
"2548","CHEN-NEUROBLASTOMA-COPY-NUMBER-GAINS"
"2549","TCGA-GLIOBLASTOMA-COPY-NUMBER-UP"
"2550","TCGA-GLIOBLASTOMA-COPY-NUMBER-DN"
"2551","DING-LUNG-CANCER-MUTATED-SIGNIFICANTLY"
"2552","DING-LUNG-CANCER-MUTATED-FREQUENTLY"
"2553","DING-LUNG-CANCER-EXPRESSION-BY-COPY-NUMBER"
"2554","ONDER-CDH1-TARGETS-2-UP"
"2555","ONDER-CDH1-TARGETS-2-DN"
"2556","ONDER-CDH1-TARGETS-1-UP"
"2557","ONDER-CDH1-TARGETS-1-DN"
"2558","ONDER-CDH1-TARGETS-3-UP"
"2559","ONDER-CDH1-TARGETS-3-DN"
"2560","ONDER-CDH1-SIGNALING-VIA-CTNNB1"
"2561","ZEILSTRA-CD44-TARGETS-UP"
"2562","ZEILSTRA-CD44-TARGETS-DN"
"2563","CERVERA-SDHB-TARGETS-2"
"2564","ROZANOV-MMP14-TARGETS-SUBSET"
"2565","ROZANOV-MMP14-CORRELATED"
"2566","ROZANOV-MMP14-TARGETS-UP"
"2567","ROZANOV-MMP14-TARGETS-DN"
"2568","LANDEMAINE-LUNG-METASTASIS"
"2569","CERVERA-SDHB-TARGETS-1-UP"
"2570","CERVERA-SDHB-TARGETS-1-DN"
"2571","LE-EGR2-TARGETS-DN"
"2572","ROSS-ACUTE-MYELOID-LEUKEMIA-CBF"
"2573","BYSTRYKH-SCP2-QTL"
"2574","KENNY-CTNNB1-TARGETS-UP"
"2575","CHEOK-RESPONSE-TO-MERCAPTOPURINE-DN"
"2576","NELSON-RESPONSE-TO-ANDROGEN-DN"
"2577","TARTE-PLASMA-CELL-VS-B-LYMPHOCYTE-UP"
"2578","BYSTROEM-CORRELATED-WITH-IL5-DN"
"2579","SWEET-KRAS-TARGETS-DN"
"2580","SHEPARD-CRUSH-AND-BURN-MUTANT-UP"
"2581","ROSS-AML-WITH-PML-RARA-FUSION"
"2582","ZUCCHI-METASTASIS-DN"
"2583","LEI-HOXC8-TARGETS-UP"
"2584","PARK-HSC-VS-MULTIPOTENT-PROGENITORS-DN"
"2585","LEE-LIVER-CANCER-CIPROFIBRATE-DN"
"2586","ASTON-MAJOR-DEPRESSIVE-DISORDER-DN"
"2587","STANELLE-E2F1-TARGETS"
"2588","CHESLER-BRAIN-D6MIT150-QTL-CIS"
"2589","SHIPP-DLBCL-CURED-VS-FATAL-DN"
"2590","GRANDVAUX-IFN-RESPONSE-NOT-VIA-IRF3"
"2591","UEDA-CENTRAL-CLOCK"
"2592","BYSTRYKH-HEMATOPOIESIS-STEM-CELL-FGF3"
"2593","GOLUB-ALL-VS-AML-UP"
"2594","HOUSTIS-ROS"
"2595","BASSO-B-LYMPHOCYTE-NETWORK"
"2596","BYSTRYKH-HEMATOPOIESIS-STEM-CELL-QTL-CIS"
"2597","SCHUHMACHER-MYC-TARGETS-DN"
"2598","LEI-HOXC8-TARGETS-DN"
"2599","CHESLER-BRAIN-QTL-CIS"
"2600","ROSS-AML-WITH-CBFB-MYH11-FUSION"
"2601","IIZUKA-LIVER-CANCER-PROGRESSION-L0-L1-UP"
"2602","IIZUKA-LIVER-CANCER-PROGRESSION-L1-G1-DN"
"2603","FERRANDO-TAL1-NEIGHBORS"
"2604","BYSTRYKH-HEMATOPOIESIS-STEM-CELL-AND-BRAIN-QTL-TRANS"
"2605","PENG-LEUCINE-DEPRIVATION-UP"
"2606","LEE-LIVER-CANCER-MYC-TGFA-DN"
"2607","IIZUKA-LIVER-CANCER-PROGRESSION-G1-G2-DN"
"2608","GOLDRATH-HOMEOSTATIC-PROLIFERATION"
"2609","LAMB-CCND1-TARGETS"
"2610","GNATENKO-PLATELET-SIGNATURE"
"2611","KIM-GERMINAL-CENTER-T-HELPER-UP"
"2612","SHEPARD-BMYB-MORPHOLINO-DN"
"2613","BYSTRYKH-HEMATOPOIESIS-STEM-CELL-AND-BRAIN-QTL-CIS"
"2614","LEE-LIVER-CANCER-ACOX1-DN"
"2615","PENG-GLUCOSE-DEPRIVATION-UP"
"2616","SMITH-TERT-TARGETS-UP"
"2617","LEE-LIVER-CANCER-MYC-UP"
"2618","MENSSEN-MYC-TARGETS"
"2619","IIZUKA-LIVER-CANCER-PROGRESSION-L0-L1-DN"
"2620","JECHLINGER-EPITHELIAL-TO-MESENCHYMAL-TRANSITION-UP"
"2621","DER-IFN-ALPHA-RESPONSE-UP"
"2622","KANNAN-TP53-TARGETS-UP"
"2623","PENG-GLUTAMINE-DEPRIVATION-UP"
"2624","WELCH-GATA1-TARGETS"
"2625","FRASOR-RESPONSE-TO-ESTRADIOL-UP"
"2626","LEE-LIVER-CANCER-MYC-TGFA-UP"
"2627","FLECHNER-PBL-KIDNEY-TRANSPLANT-OK-VS-DONOR-DN"
"2628","DORSAM-HOXA9-TARGETS-UP"
"2629","DER-IFN-BETA-RESPONSE-DN"
"2630","IIZUKA-LIVER-CANCER-PROGRESSION-G2-G3-UP"
"2631","NING-CHRONIC-OBSTRUCTIVE-PULMONARY-DISEASE-DN"
"2632","KLEIN-PRIMARY-EFFUSION-LYMPHOMA-DN"
"2633","SHEPARD-BMYB-TARGETS"
"2634","KANNAN-TP53-TARGETS-DN"
"2635","CHANG-POU5F1-TARGETS-UP"
"2636","CHANG-POU5F1-TARGETS-DN"
"2637","SANA-TNF-SIGNALING-DN"
"2638","TARTE-PLASMA-CELL-VS-PLASMABLAST-UP"
"2639","WILLERT-WNT-SIGNALING"
"2640","PENG-LEUCINE-DEPRIVATION-DN"
"2641","BYSTRYKH-HEMATOPOIESIS-STEM-CELL-RUNX1"
"2642","KENNY-CTNNB1-TARGETS-DN"
"2643","CHEOK-RESPONSE-TO-MERCAPTOPURINE-AND-LD-MTX-UP"
"2644","WONG-IFNA2-RESISTANCE-UP"
"2645","CHESLER-BRAIN-QTL-TRANS"
"2646","IIZUKA-LIVER-CANCER-PROGRESSION-G1-G2-UP"
"2647","BECKER-TAMOXIFEN-RESISTANCE-UP"
"2648","SHEPARD-CRUSH-AND-BURN-MUTANT-DN"
"2649","KIM-GERMINAL-CENTER-T-HELPER-DN"
"2650","RADAEVA-RESPONSE-TO-IFNA1-UP"
"2651","PEART-HDAC-PROLIFERATION-CLUSTER-UP"
"2652","TARTE-PLASMA-CELL-VS-B-LYMPHOCYTE-DN"
"2653","KUROKAWA-LIVER-CANCER-CHEMOTHERAPY-DN"
"2654","PARK-HSC-VS-MULTIPOTENT-PROGENITORS-UP"
"2655","YAGI-AML-RELAPSE-PROGNOSIS"
"2656","SHIPP-DLBCL-CURED-VS-FATAL-UP"
"2657","FLECHNER-BIOPSY-KIDNEY-TRANSPLANT-REJECTED-VS-OK-UP"
"2658","LEE-LIVER-CANCER-ACOX1-UP"
"2659","IIZUKA-LIVER-CANCER-PROGRESSION-G2-G3-DN"
"2660","CHEOK-RESPONSE-TO-MERCAPTOPURINE-UP"
"2661","UEDA-PERIFERAL-CLOCK"
"2662","CHESLER-BRAIN-HIGHEST-GENETIC-VARIANCE"
"2663","CHEN-LUNG-CANCER-SURVIVAL"
"2664","POMEROY-MEDULLOBLASTOMA-DESMOPLASIC-VS-CLASSIC-UP"
"2665","WIELAND-UP-BY-HBV-INFECTION"
"2666","SHEPARD-BMYB-MORPHOLINO-UP"
"2667","GOLUB-ALL-VS-AML-DN"
"2668","DISTECHE-ESCAPED-FROM-X-INACTIVATION"
"2669","DER-IFN-BETA-RESPONSE-UP"
"2670","MANALO-HYPOXIA-DN"
"2671","CHESLER-BRAIN-HIGHEST-EXPRESSION"
"2672","MAGRANGEAS-MULTIPLE-MYELOMA-IGG-VS-IGA-DN"
"2673","LEE-LIVER-CANCER-MYC-E2F1-DN"
"2674","BYSTROEM-CORRELATED-WITH-IL5-UP"
"2675","ZUCCHI-METASTASIS-UP"
"2676","CHESLER-BRAIN-D6MIT150-QTL-TRANS"
"2677","NELSON-RESPONSE-TO-ANDROGEN-UP"
"2678","LIN-APC-TARGETS"
"2679","VANTVEER-BREAST-CANCER-METASTASIS-DN"
